Local bytes written,COUNTERS,Combine output records,Combine input records,TRACKER_NAME,csource,capp,Map output bytes,Map input records,START_TIME,FINISH_TIME,HDFS bytes read,id,ctags,TASK_STATUS,TASKID,Map input bytes,STATE_STRING,Map output records
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870143,12819,1307525530337,1307525554215,,attempt_201106081729_0001_m_000565_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000565,134210475,hdfs://sr212:9000/user/lyan/rand10/part-00055:805306368+134217728,12819
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880471,12622,1307525530361,1307525546190,,attempt_201106081729_0001_m_000566_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000566,134216547,hdfs://sr212:9000/user/lyan/rand10/part-00055:939524096+134217728,12622
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525521309,1307525607892,,attempt_201106081729_0001_m_000567_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000567,,,
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878216,12844,1307525560428,1307525565466,,attempt_201106081729_0001_m_000567_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000567,134219388,hdfs://sr212:9000/user/lyan/rand10/part-00055:1073741824+134217728,12844
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525526959,1307525604899,,attempt_201106081729_0001_m_000568_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000568,,,
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882222,12610,1307525576844,1307525589685,,attempt_201106081729_0001_m_000568_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000568,134218342,hdfs://sr212:9000/user/lyan/rand10/part-00056:0+134217728,12610
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525527091,1307525657467,,attempt_201106081729_0001_m_000569_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000569,,,
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888213,12723,1307525572886,1307525659506,,attempt_201106081729_0001_m_000569_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000569,134227117,hdfs://sr212:9000/user/lyan/rand10/part-00056:134217728+134217728,12723
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525533074,1307525604586,,attempt_201106081729_0001_m_000570_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000570,,,
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872177,12770,1307525575955,1307525592612,,attempt_201106081729_0001_m_000570_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000570,134211397,hdfs://sr212:9000/user/lyan/rand10/part-00056:268435456+134217728,12770
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879376,12770,1307525530528,1307525554498,,attempt_201106081729_0001_m_000571_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000571,134218496,hdfs://sr212:9000/user/lyan/rand10/part-00056:402653184+134217728,12770
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881122,12684,1307525520821,1307525581675,,attempt_201106081729_0001_m_000572_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000572,134219174,hdfs://sr212:9000/user/lyan/rand10/part-00056:536870912+134217728,12684
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525598027,1307525604367,,attempt_201106081729_0001_m_000573_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000573,,,
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878223,12846,1307525563526,1307525568483,,attempt_201106081729_0001_m_000573_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000573,134220131,hdfs://sr212:9000/user/lyan/rand10/part-00056:671088640+134217728,12846
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872724,12724,1307525520864,1307525545217,,attempt_201106081729_0001_m_000574_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000574,134211796,hdfs://sr212:9000/user/lyan/rand10/part-00056:805306368+134217728,12724
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885393,12659,1307525520910,1307525558709,,attempt_201106081729_0001_m_000575_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000575,134222925,hdfs://sr212:9000/user/lyan/rand10/part-00056:939524096+134217728,12659
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870555,12764,1307525520992,1307525545215,,attempt_201106081729_0001_m_000576_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000576,134210127,hdfs://sr212:9000/user/lyan/rand10/part-00056:1073741824+134217728,12764
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883995,12640,1307525521044,1307525558693,,attempt_201106081729_0001_m_000577_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000577,134219775,hdfs://sr212:9000/user/lyan/rand10/part-00057:0+134217728,12640
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882863,12649,1307525544087,1307525563186,,attempt_201106081729_0001_m_000578_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000578,134219675,hdfs://sr212:9000/user/lyan/rand10/part-00057:134217728+134217728,12649
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884242,12682,1307525530595,1307525567294,,attempt_201106081729_0001_m_000579_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000579,134221618,hdfs://sr212:9000/user/lyan/rand10/part-00057:268435456+134217728,12682
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872947,12809,1307525526471,1307525542146,,attempt_201106081729_0001_m_000580_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000580,134213979,hdfs://sr212:9000/user/lyan/rand10/part-00057:402653184+134217728,12809
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876242,12744,1307525530708,1307525554279,,attempt_201106081729_0001_m_000581_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000581,134214694,hdfs://sr212:9000/user/lyan/rand10/part-00057:536870912+134217728,12744
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886364,12797,1307525535514,1307525571761,,attempt_201106081729_0001_m_000582_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000582,134227260,hdfs://sr212:9000/user/lyan/rand10/part-00057:671088640+134217728,12797
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870505,12670,1307525526517,1307525559339,,attempt_201106081729_0001_m_000583_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000583,134207485,hdfs://sr212:9000/user/lyan/rand10/part-00057:805306368+134217728,12670
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133892142,12703,1307525530725,1307525623079,,attempt_201106081729_0001_m_000584_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000584,134230286,hdfs://sr212:9000/user/lyan/rand10/part-00057:939524096+134217728,12703
,,,,,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,,1307525602494,,attempt_201106081729_0001_m_000585_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000585,,,
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872276,12812,1307525556411,1307525575234,,attempt_201106081729_0001_m_000585_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000585,134212652,hdfs://sr212:9000/user/lyan/rand10/part-00057:1073741824+134217728,12812
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887495,12712,1307525533838,1307525545373,,attempt_201106081729_0001_m_000586_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000586,134226491,hdfs://sr212:9000/user/lyan/rand10/part-00058:0+134217728,12712
,,,,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525533752,1307525588669,,attempt_201106081729_0001_m_000587_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000587,,,
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874746,12767,1307525564981,1307525582352,,attempt_201106081729_0001_m_000587_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000587,134213942,hdfs://sr212:9000/user/lyan/rand10/part-00058:134217728+134217728,12767
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876050,12635,1307525526569,1307525550325,,attempt_201106081729_0001_m_000588_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000588,134212850,hdfs://sr212:9000/user/lyan/rand10/part-00058:268435456+134217728,12635
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877857,12848,1307525539853,1307525573606,,attempt_201106081729_0001_m_000589_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000589,134219461,hdfs://sr212:9000/user/lyan/rand10/part-00058:402653184+134217728,12848
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880851,12766,1307525535142,1307525554616,,attempt_201106081729_0001_m_000590_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000590,134220559,hdfs://sr212:9000/user/lyan/rand10/part-00058:536870912+134217728,12766
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876373,12616,1307525526636,1307525599213,,attempt_201106081729_0001_m_000591_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000591,134213181,hdfs://sr212:9000/user/lyan/rand10/part-00058:671088640+134217728,12616
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876866,12840,1307525544204,1307525599244,,attempt_201106081729_0001_m_000592_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000592,134218466,hdfs://sr212:9000/user/lyan/rand10/part-00058:805306368+134217728,12840
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878362,12815,1307525536390,1307525546909,,attempt_201106081729_0001_m_000593_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000593,134219022,hdfs://sr212:9000/user/lyan/rand10/part-00058:939524096+134217728,12815
,,,,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525539937,1307525588700,,attempt_201106081729_0001_m_000594_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000594,,,
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888251,12729,1307525568211,1307525582809,,attempt_201106081729_0001_m_000594_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000594,134226963,hdfs://sr212:9000/user/lyan/rand10/part-00058:1073741824+134217728,12729
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891122,12804,1307525532565,1307525556475,,attempt_201106081729_0001_m_000595_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000595,134231054,hdfs://sr212:9000/user/lyan/rand10/part-00059:0+134217728,12804
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133865148,12788,1307525526701,1307525559340,,attempt_201106081729_0001_m_000596_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000596,134204992,hdfs://sr212:9000/user/lyan/rand10/part-00059:134217728+134217728,12788
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883245,12721,1307525526884,1307525559336,,attempt_201106081729_0001_m_000597_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000597,134220673,hdfs://sr212:9000/user/lyan/rand10/part-00059:268435456+134217728,12721
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880843,12654,1307525544166,1307525564831,,attempt_201106081729_0001_m_000598_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000598,134217715,hdfs://sr212:9000/user/lyan/rand10/part-00059:402653184+134217728,12654
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133893686,12720,1307525544423,1307525567037,,attempt_201106081729_0001_m_000599_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000599,134231806,hdfs://sr212:9000/user/lyan/rand10/part-00059:536870912+134217728,12720
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876826,12766,1307525532640,1307525563251,,attempt_201106081729_0001_m_000600_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000600,134215534,hdfs://sr212:9000/user/lyan/rand10/part-00059:671088640+134217728,12766
,,,,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525561818,1307525586648,,attempt_201106081729_0001_m_000600_1, cluster="chukwa",KILLED,task_201106081729_0001_m_000600,,,
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133867681,12753,1307525536504,1307525551354,,attempt_201106081729_0001_m_000601_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000601,134206965,hdfs://sr212:9000/user/lyan/rand10/part-00059:805306368+134217728,12753
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881652,12793,1307525544356,1307525575409,,attempt_201106081729_0001_m_000602_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000602,134221236,hdfs://sr212:9000/user/lyan/rand10/part-00059:939524096+134217728,12793
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879877,12760,1307525545724,1307525562742,,attempt_201106081729_0001_m_000603_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000603,134218757,hdfs://sr212:9000/user/lyan/rand10/part-00059:1073741824+134217728,12760
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888408,12630,1307525526932,1307525564950,,attempt_201106081729_0001_m_000604_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000604,134224288,hdfs://sr212:9000/user/lyan/rand10/part-00060:0+134217728,12630
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874871,12803,1307525532692,1307525554220,,attempt_201106081729_0001_m_000605_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000605,134215455,hdfs://sr212:9000/user/lyan/rand10/part-00060:134217728+134217728,12803
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874009,12785,1307525545762,1307525562743,,attempt_201106081729_0001_m_000606_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000606,134214249,hdfs://sr212:9000/user/lyan/rand10/part-00060:268435456+134217728,12785
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891284,12738,1307525532754,1307525554297,,attempt_201106081729_0001_m_000607_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000607,134230528,hdfs://sr212:9000/user/lyan/rand10/part-00060:402653184+134217728,12738
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872697,12670,1307525545952,1307525564831,,attempt_201106081729_0001_m_000608_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000608,134210137,hdfs://sr212:9000/user/lyan/rand10/part-00060:536870912+134217728,12670
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891322,12742,1307525526981,1307525564951,,attempt_201106081729_0001_m_000609_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000609,134229858,hdfs://sr212:9000/user/lyan/rand10/part-00060:671088640+134217728,12742
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871060,12599,1307525527118,1307525560430,,attempt_201106081729_0001_m_000610_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000610,134206232,hdfs://sr212:9000/user/lyan/rand10/part-00060:805306368+134217728,12599
